Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
03-02-2020,ABB,EQ,1281.25,1282,1315,1282,1298,1292.3,1295.48,20304,2.63034E+12,3495,8773,0.4321
04-02-2020,ABB,EQ,1292.3,1301,1324,1293.8,1310.05,1311.3,1308.75,21892,2.86512E+12,1867,8094,0.3697
05-02-2020,ABB,EQ,1311.3,1318,1348,1313.95,1335,1338.5,1335.42,38870,5.19077E+12,3713,15193,0.3909
06-02-2020,ABB,EQ,1338.5,1339.7,1360.95,1324.3,1334.95,1339.45,1341.17,25507,3.42091E+12,2070,8232,0.3227
07-02-2020,ABB,EQ,1339.45,1333,1340,1316,1332,1328.95,1326.21,35789,4.74638E+12,1913,18121,0.5063
10-02-2020,ABB,EQ,1328.95,1332,1379,1317,1340,1341.95,1360.73,186488,2.5376E+13,8704,27684,0.1484
11-02-2020,ABB,EQ,1341.95,1349,1365,1322,1328,1334.2,1344.06,45537,6.12044E+12,3611,14536,0.3192
12-02-2020,ABB,EQ,1334.2,1339.8,1344,1255.2,1267,1274.45,1292.92,290668,3.75811E+13,16576,60864,0.2094
13-02-2020,ABB,EQ,1274.45,1273,1278.15,1226.15,1270,1268.65,1244.8,208984,2.60143E+13,12735,79926,0.3825
14-02-2020,ABB,EQ,1268.65,1268.85,1280,1229.35,1230,1233.1,1244.36,56198,6.99307E+12,4186,28006,0.4983
17-02-2020,ABB,EQ,1233.1,1254,1254,1213,1221.05,1223.5,1223.44,85129,1.04151E+13,5258,57155,0.6714
18-02-2020,ABB,EQ,1223.5,1220.5,1227,1200.7,1203,1205.1,1208.18,41542,5.01903E+12,3432,19469,0.4687
19-02-2020,ABB,EQ,1205.1,1210,1229,1202,1213,1209.75,1218.09,40075,4.88149E+12,2924,14269,0.3561
20-02-2020,ABB,EQ,1209.75,1213.9,1246.9,1213.35,1228.65,1230.9,1232.06,48608,5.98881E+12,4641,20858,0.4291
24-02-2020,ABB,EQ,1230.9,1225,1225,1190,1192,1191.95,1201.45,44916,5.39643E+12,4395,30551,0.6802
25-02-2020,ABB,EQ,1191.95,1192,1217.9,1192,1202,1200.2,1203.69,24401,2.93712E+12,1956,12680,0.5197
26-02-2020,ABB,EQ,1200.2,1195,1212.35,1190,1200,1201.4,1202.29,25367,3.04986E+12,2002,9992,0.3939
27-02-2020,ABB,EQ,1201.4,1198,1203,1189,1198,1198.6,1197.17,40112,4.80209E+12,2688,29530,0.7362
28-02-2020,ABB,EQ,1198.6,1188,1195,1175,1185.1,1185,1186.63,39171,4.64817E+12,2436,28335,0.7234
02-03-2020,ABB,EQ,1185,1185,1198.9,1182.05,1190,1190.2,1190.99,99510,1.18516E+13,2500,85037,0.8546
03-03-2020,ABB,EQ,1190.2,1199,1204.85,1154,1162,1161,1166.04,45482,5.3034E+12,3437,26170,0.5754
04-03-2020,ABB,EQ,1161,1168.95,1178.65,1150,1155,1157.15,1157.64,41444,4.79771E+12,4791,28061,0.6771
05-03-2020,ABB,EQ,1157.15,1167.8,1185,1160,1182,1180.55,1176.4,27103,3.1884E+12,2360,15760,0.5815
06-03-2020,ABB,EQ,1180.55,1168,1221,1155,1220,1191.9,1169.71,36939,4.32079E+12,2225,25383,0.6872
09-03-2020,ABB,EQ,1191.9,1180,1192.75,1096.7,1130,1129.85,1145.85,81699,9.36146E+12,9472,58576,0.717
11-03-2020,ABB,EQ,1129.85,1130,1143,1096.5,1110.05,1109.45,1110.05,55300,6.13859E+12,5344,37131,0.6714
12-03-2020,ABB,EQ,1109.45,1087.95,1087.95,1000,1040,1038.6,1024.93,57759,5.91987E+12,5968,32303,0.5593
13-03-2020,ABB,EQ,1038.6,1008.7,1029.95,830.9,1020,1006.8,995.55,113247,1.12743E+13,9113,76038,0.6714
16-03-2020,ABB,EQ,1006.8,1000,1018.45,947,970,963.85,959.39,492097,4.72114E+13,7345,464608,0.9441
17-03-2020,ABB,EQ,963.85,980,980,920,940,948.8,946.83,48674,4.6086E+12,8810,21444,0.4406
18-03-2020,ABB,EQ,948.8,974,974,899.3,907,905.1,915.96,32597,2.98574E+12,3746,15185,0.4658
19-03-2020,ABB,EQ,905.1,880,925,835,901.95,895.9,846.16,280603,2.37434E+13,5218,246173,0.8773
20-03-2020,ABB,EQ,895.9,898.5,969.95,851.05,950,949.55,916.25,42124,3.85961E+12,4482,18008,0.4275
23-03-2020,ABB,EQ,949.55,825,999,805,881,863.05,836.05,58987,4.93162E+12,4831,36007,0.6104
24-03-2020,ABB,EQ,863.05,900,900,821.2,830,830.15,840.91,34599,2.90946E+12,2929,19949,0.5766
25-03-2020,ABB,EQ,830.15,801,850,801,826,834.55,830.65,58627,4.86987E+12,6063,35140,0.5994
26-03-2020,ABB,EQ,834.55,835.7,870.2,829.55,860,861.3,857.96,29477,2.52901E+12,2814,14412,0.4889
27-03-2020,ABB,EQ,861.3,915.15,915.15,835,850.95,852.5,860.57,34666,2.98324E+12,3979,16290,0.4699
30-03-2020,ABB,EQ,852.5,839.55,889,826,880,881.4,848.32,30325,2.57252E+12,4139,14633,0.4825
31-03-2020,ABB,EQ,881.4,910,949,866.75,934.3,935.4,888.81,141102,1.25413E+13,3370,118998,0.8433
01-04-2020,ABB,EQ,935.4,935.4,949,904.9,914.3,929.65,921.15,14021,1.29154E+12,1785,5059,0.3608
03-04-2020,ABB,EQ,929.65,914.3,949,893,935,934.15,921.22,40418,3.7234E+12,3299,13782,0.341
07-04-2020,ABB,EQ,934.15,969.9,1050,911,915,931.35,971.3,162985,1.58307E+13,8967,54867,0.3366
08-04-2020,ABB,EQ,931.35,935,965,910,928,930.7,938.48,87757,8.23585E+12,4699,46126,0.5256
09-04-2020,ABB,EQ,930.7,943,948,916.35,925,926.85,934.43,75668,7.07067E+12,5078,48665,0.6431
13-04-2020,ABB,EQ,926.85,930,934,897.5,908.95,907.2,914.02,63007,5.75899E+12,3007,41770,0.6629
15-04-2020,ABB,EQ,907.2,915,934.4,901,920.1,915.85,920.94,32470,2.9903E+12,2806,14548,0.448
16-04-2020,ABB,EQ,915.85,914.8,928.05,898.95,903,900.15,904.13,140790,1.27293E+13,3294,121993,0.8665
17-04-2020,ABB,EQ,900.15,918.4,933,913.8,931,924.9,923.14,40359,3.7257E+12,2785,16072,0.3982
20-04-2020,ABB,EQ,924.9,936.3,972.75,900.35,910,906.75,938.79,165835,1.55684E+13,9005,89285,0.5384
21-04-2020,ABB,EQ,906.75,900,929,887.55,888.8,894.5,905.74,99664,9.02693E+12,9076,51315,0.5149
22-04-2020,ABB,EQ,894.5,900.85,921.8,887.05,909.95,908.05,901.24,158811,1.43127E+13,4137,107172,0.6748
23-04-2020,ABB,EQ,908.05,905,921.95,896.2,904,901.8,909.25,86093,7.82799E+12,5236,45150,0.5244
24-04-2020,ABB,EQ,901.8,901.8,906.55,890,892,893.45,896.21,62329,5.58597E+12,2677,35470,0.5691
27-04-2020,ABB,EQ,893.45,900,907,880.05,886.95,883.35,892.17,47484,4.23639E+12,4101,20098,0.4233
28-04-2020,ABB,EQ,883.35,892.5,906.45,868,871.8,873.4,880.7,138324,1.21822E+13,6352,93340,0.6748
29-04-2020,ABB,EQ,873.4,881,891.75,875,886.4,880.15,882.46,60897,5.37389E+12,5175,34375,0.5645
30-04-2020,ABB,EQ,880.15,900,913.15,890.1,904,900.55,904.06,145626,1.31655E+13,5060,105928,0.7274
04-05-2020,ABB,EQ,900.55,895,895,870,878.9,879.5,879.07,47419,4.16846E+12,2953,17272,0.3642
05-05-2020,ABB,EQ,879.5,893.8,896.05,870.05,874,873.2,881.8,24433,2.15449E+12,1688,9858,0.4035
06-05-2020,ABB,EQ,873.2,871,887.95,866.05,869.9,869.55,873.7,45865,4.00721E+12,2951,21587,0.4707
07-05-2020,ABB,EQ,869.55,864.5,872,856,859.9,858.5,864.35,30256,2.61519E+12,2002,15073,0.4982
08-05-2020,ABB,EQ,858.5,863.95,868.45,841,844.2,846.6,854.32,35936,3.07008E+12,2882,13841,0.3852
11-05-2020,ABB,EQ,846.6,849.6,872,846.55,863.55,866.9,863.77,83321,7.19698E+12,5865,47202,0.5665
12-05-2020,ABB,EQ,866.9,860,860.35,850,853,852,852.93,18231,1.55498E+12,1590,9216,0.5055
13-05-2020,ABB,EQ,852,868.75,876.8,852,857.9,855.65,860.48,62961,5.41766E+12,2556,43852,0.6965
14-05-2020,ABB,EQ,855.65,840.05,864,833,836.95,836.1,843.12,90247,7.60891E+12,6255,28228,0.3128
15-05-2020,ABB,EQ,836.1,840,846,821,823,822.7,830.97,62463,5.1905E+12,4015,33411,0.5349
18-05-2020,ABB,EQ,822.7,822.7,828.3,797.05,799,799.8,803.72,90489,7.27275E+12,6092,61346,0.6779
19-05-2020,ABB,EQ,799.8,818.95,818.95,780,784.1,784.5,793.3,132009,1.04723E+13,6737,48639,0.3685
20-05-2020,ABB,EQ,784.5,788.9,788.9,773,775.05,774.35,776.15,64779,5.02781E+12,4371,31449,0.4855
21-05-2020,ABB,EQ,774.35,774,800,745.65,750,749.75,761.02,191499,1.45734E+13,12375,110156,0.5752
22-05-2020,ABB,EQ,749.75,750,758.85,729,732.7,730.1,736.21,126840,9.33805E+12,13500,65853,0.5192
26-05-2020,ABB,EQ,730.1,737.3,749,723.3,725.5,725.95,734.89,524000,3.85081E+13,8899,425074,0.8112
27-05-2020,ABB,EQ,725.95,735,741,722,734,736.65,730.95,109664,8.01588E+12,7073,52068,0.4748
28-05-2020,ABB,EQ,736.65,741.95,772,737.25,740,739.85,748.2,268525,2.0091E+13,13487,149225,0.5557
29-05-2020,ABB,EQ,739.85,741,753.9,739,744,744.25,746.24,214976,1.60423E+13,13936,134362,0.625
01-06-2020,ABB,EQ,744.25,757,834,754.4,817,821.4,795.7,541641,4.30983E+13,18694,266166,0.4914
02-06-2020,ABB,EQ,821.4,828.4,844.5,817.3,827,824.9,833.47,321593,2.68037E+13,16354,207899,0.6465
03-06-2020,ABB,EQ,824.9,830,843.9,825,837,835.85,833.87,245789,2.04957E+13,6210,164819,0.6706
04-06-2020,ABB,EQ,835.85,836,842.5,829,837.8,835,833.93,317234,2.64552E+13,5109,287563,0.9065
05-06-2020,ABB,EQ,835,840,889.9,838.05,874.3,877.5,873.59,357760,3.12536E+13,10674,210649,0.5888
08-06-2020,ABB,EQ,877.5,900.15,913.95,870,877,878.45,880.6,256663,2.26018E+13,10376,177783,0.6927
09-06-2020,ABB,EQ,878.45,886,886.8,833,837,852.8,854.37,232007,1.9822E+13,9613,83968,0.3619
10-06-2020,ABB,EQ,852.8,838,847,825,830.7,830.35,831.81,101930,8.47863E+12,7746,43793,0.4296
11-06-2020,ABB,EQ,830.35,834,839.95,808,811.9,810.05,819.78,123269,1.01054E+13,7359,47545,0.3857
12-06-2020,ABB,EQ,810.05,786,815,780,805.25,807.4,801.23,116248,9.31415E+12,8196,42588,0.3664
15-06-2020,ABB,EQ,807.4,813.4,822.55,801.95,804.95,806.1,810.13,66773,5.40945E+12,3934,20965,0.314
16-06-2020,ABB,EQ,806.1,819.95,824,789.65,792.9,794.95,802.16,107848,8.65113E+12,5555,36480,0.3383
17-06-2020,ABB,EQ,794.95,798.4,801,781,782,784.65,789.29,139461,1.10075E+13,6646,49587,0.3556
18-06-2020,ABB,EQ,784.65,787.85,800,784.55,789.5,787.5,792.26,107018,8.47865E+12,7063,40025,0.374
19-06-2020,ABB,EQ,787.5,789.5,830,788,812.6,813,795.86,1355781,1.07902E+14,13410,1127918,0.8319
01-01-2018,ABBOTINDIA,EQ,5524.95,5525,5561.05,5485.25,5495,5497.75,5522.91,1527,8.43349E+11,264,1164,0.7623
02-01-2018,ABBOTINDIA,EQ,5497.75,5450,5533.95,5421.2,5455,5443.55,5450.18,1578,8.60039E+11,310,1326,0.8403
03-01-2018,ABBOTINDIA,EQ,5443.55,5497.95,5497.95,5425,5425,5436.25,5458.21,694,3.788E+11,167,525,0.7565
04-01-2018,ABBOTINDIA,EQ,5436.25,5489,5489,5420,5440,5430.85,5442.82,887,4.82778E+11,216,766,0.8636
05-01-2018,ABBOTINDIA,EQ,5430.85,5450,5450,5353.5,5412,5383.15,5398.3,2130,1.14984E+12,430,1549,0.7272
08-01-2018,ABBOTINDIA,EQ,5383.15,5400,5400,5334.05,5335,5340.55,5360.52,6513,3.49131E+12,605,5596,0.8592
09-01-2018,ABBOTINDIA,EQ,5340.55,5340,5352.7,5285,5290,5296.8,5313.52,2497,1.32679E+12,455,1858,0.7441
10-01-2018,ABBOTINDIA,EQ,5296.8,5325,5334,5247.8,5247.8,5263.35,5284.85,3585,1.89462E+12,1017,2732,0.7621
11-01-2018,ABBOTINDIA,EQ,5263.35,5275,5493.5,5238.85,5400,5397.4,5290.52,26582,1.40633E+13,1482,22290,0.8385
12-01-2018,ABBOTINDIA,EQ,5397.4,5411,5543.95,5411,5457,5451.15,5474.06,5456,2.98665E+12,1637,3119,0.5717
15-01-2018,ABBOTINDIA,EQ,5451.15,5451.2,5521.95,5335.65,5370,5382.95,5440.41,2493,1.35629E+12,842,1491,0.5981
16-01-2018,ABBOTINDIA,EQ,5382.95,5383.1,5439.4,5370,5414,5400.05,5400.54,18851,1.01806E+13,552,18438,0.9781
17-01-2018,ABBOTINDIA,EQ,5400.05,5420,5550,5360,5452,5463.85,5448.9,2018,1.09959E+12,711,1379,0.6833
18-01-2018,ABBOTINDIA,EQ,5463.85,5475,5539.5,5390.05,5400,5435.7,5489.83,4179,2.2942E+12,1000,3402,0.8141
19-01-2018,ABBOTINDIA,EQ,5435.7,5401.05,5498.75,5401.05,5498.75,5488.1,5468.06,1699,9.29024E+11,602,1488,0.8758
22-01-2018,ABBOTINDIA,EQ,5488.1,5380,5550,5380,5540,5536.9,5521.27,1660,9.16531E+11,878,1269,0.7645
23-01-2018,ABBOTINDIA,EQ,5536.9,5530,5550,5470,5520,5504.35,5498.5,2000,1.0997E+12,602,1565,0.7825
24-01-2018,ABBOTINDIA,EQ,5504.35,5548,5548,5470,5545,5528.55,5516.56,2035,1.12262E+12,1080,1661,0.8162
25-01-2018,ABBOTINDIA,EQ,5528.55,5520,5550,5455,5539.9,5541.05,5505.93,1623,8.93612E+11,519,1235,0.7609
29-01-2018,ABBOTINDIA,EQ,5541.05,5487.15,5537.95,5487.15,5523,5524.95,5521,1869,1.03188E+12,399,1511,0.8085
30-01-2018,ABBOTINDIA,EQ,5524.95,5503.85,5535,5456.15,5514,5512.1,5504.11,1314,7.2324E+11,394,1104,0.8402
31-01-2018,ABBOTINDIA,EQ,5512.1,5505,5650,5457.1,5619,5625.05,5590.14,6052,3.38315E+12,1147,4683,0.7738
01-02-2018,ABBOTINDIA,EQ,5625.05,5570.1,5625,5510,5550,5554.5,5549.28,4145,2.30018E+12,738,3106,0.7493
02-02-2018,ABBOTINDIA,EQ,5554.5,5499.05,5599,5464,5520,5534.95,5521.01,2491,1.37528E+12,393,2201,0.8836
05-02-2018,ABBOTINDIA,EQ,5534.95,5520,5530,5352.05,5400,5394.3,5442.43,4108,2.23575E+12,611,3203,0.7797
06-02-2018,ABBOTINDIA,EQ,5394.3,5342,5363,5239.25,5261,5250.75,5263.07,3827,2.01418E+12,526,3240,0.8466
07-02-2018,ABBOTINDIA,EQ,5250.75,5298,5378.05,5261,5349,5355.15,5323.86,2606,1.3874E+12,406,2363,0.9068
08-02-2018,ABBOTINDIA,EQ,5355.15,5349.8,5507.35,5349.8,5475.05,5463.25,5469.07,1650,9.02396E+11,539,1329,0.8055
09-02-2018,ABBOTINDIA,EQ,5463.25,5730,5730,5310,5575,5604.55,5549.92,3393,1.88309E+12,961,2550,0.7515
12-02-2018,ABBOTINDIA,EQ,5604.55,5650,6159,5520.1,5855,5886.25,5885.7,14611,8.59959E+12,2625,6668,0.4564
14-02-2018,ABBOTINDIA,EQ,5886.25,5926,6067,5690,5699.95,5739.15,5947.22,14699,8.74181E+12,2808,6299,0.4285
15-02-2018,ABBOTINDIA,EQ,5739.15,5790,5888,5621,5655,5652.6,5765.56,3722,2.14594E+12,1118,2162,0.5809
16-02-2018,ABBOTINDIA,EQ,5652.6,5734,5750,5470.05,5550,5518.15,5659.98,15235,8.62298E+12,1159,12699,0.8335
19-02-2018,ABBOTINDIA,EQ,5518.15,5525.05,6125,5523,5665,5686.15,5713.1,5863,3.34959E+12,1854,2871,0.4897
20-02-2018,ABBOTINDIA,EQ,5686.15,5740,5740,5601.7,5620,5611.35,5643.75,1823,1.02886E+12,716,1262,0.6923
21-02-2018,ABBOTINDIA,EQ,5611.35,5667.45,5798,5621.65,5655,5640.3,5704.22,4550,2.59542E+12,998,2176,0.4782
22-02-2018,ABBOTINDIA,EQ,5640.3,5690,5780,5649.6,5702.5,5754.4,5725.29,5612,3.21303E+12,1222,4087,0.7283
23-02-2018,ABBOTINDIA,EQ,5754.4,5760,5834.95,5700.15,5834,5811.3,5771.38,2505,1.44573E+12,523,1583,0.6319
26-02-2018,ABBOTINDIA,EQ,5811.3,5812,5846,5726.35,5756,5799.55,5792.7,1997,1.1568E+12,537,1345,0.6735
27-02-2018,ABBOTINDIA,EQ,5799.55,5761,5875,5761,5870,5857,5842.03,1211,7.0747E+11,446,896,0.7399
28-02-2018,ABBOTINDIA,EQ,5857,5849,5850,5684,5720,5743.1,5773.15,2040,1.17772E+12,545,1408,0.6902
01-03-2018,ABBOTINDIA,EQ,5743.1,5767.15,5772.2,5700,5750,5744.25,5739.19,1954,1.12144E+12,796,1435,0.7344
05-03-2018,ABBOTINDIA,EQ,5744.25,5729.1,5750,5700,5721.95,5737.2,5740.53,2338,1.34214E+12,1023,1717,0.7344
06-03-2018,ABBOTINDIA,EQ,5737.2,5717,5769.95,5677,5727,5712.1,5710.67,54038,3.08593E+13,1026,51149,0.9465
07-03-2018,ABBOTINDIA,EQ,5712.1,5670.05,5785,5650.5,5750,5739.35,5736.63,3074,1.76344E+12,1398,1926,0.6265
08-03-2018,ABBOTINDIA,EQ,5739.35,5692,5758.95,5600,5610,5619.2,5646.41,1994,1.12589E+12,522,1362,0.683
09-03-2018,ABBOTINDIA,EQ,5619.2,5640,5675.3,5601,5627,5616.9,5633.87,586,3.30145E+11,204,460,0.785
12-03-2018,ABBOTINDIA,EQ,5616.9,5665,5700,5622,5636,5651.45,5665.3,1685,9.54603E+11,1078,1330,0.7893
13-03-2018,ABBOTINDIA,EQ,5651.45,5630.1,5699.65,5552.3,5619.5,5611.3,5607.93,2163,1.213E+12,694,1631,0.754
14-03-2018,ABBOTINDIA,EQ,5611.3,5610,5685,5591.9,5592,5593.15,5629.75,3285,1.84937E+12,626,2558,0.7787
15-03-2018,ABBOTINDIA,EQ,5593.15,5590,5650,5535,5550.15,5560.3,5605.43,1867,1.04653E+12,470,1430,0.7659
16-03-2018,ABBOTINDIA,EQ,5560.3,5560,5635,5501,5515,5518.2,5553.79,2503,1.39011E+12,412,2145,0.857
19-03-2018,ABBOTINDIA,EQ,5518.2,5597,5597,5432.5,5450,5454.1,5478.71,1979,1.08424E+12,484,1642,0.8297
20-03-2018,ABBOTINDIA,EQ,5454.1,5430,5494.95,5430,5452,5446.5,5456.69,1358,7.41019E+11,281,1249,0.9197
21-03-2018,ABBOTINDIA,EQ,5446.5,5498.95,5499.05,5435,5445.9,5449.55,5449.66,3485,1.89921E+12,434,3008,0.8631
22-03-2018,ABBOTINDIA,EQ,5449.55,5450,5453.85,5351.1,5401,5405.6,5413.96,2294,1.24196E+12,398,1938,0.8448
23-03-2018,ABBOTINDIA,EQ,5405.6,5406,5414.95,5252.15,5350,5365.55,5357.62,2795,1.49745E+12,763,2085,0.746
26-03-2018,ABBOTINDIA,EQ,5365.55,5380,5400,5275.1,5399.95,5369.35,5364.65,2862,1.53536E+12,476,2323,0.8117
27-03-2018,ABBOTINDIA,EQ,5369.35,5355,5415.15,5330.05,5390,5363.45,5359.86,3794,2.03353E+12,1802,3106,0.8187
28-03-2018,ABBOTINDIA,EQ,5363.45,5365,5470.7,5305.2,5470,5452.95,5427.26,1715,9.30775E+11,645,1222,0.7125
02-04-2018,ABBOTINDIA,EQ,5452.95,5450,5517,5429.75,5507.5,5490.8,5490.6,888,4.87565E+11,283,558,0.6284
03-04-2018,ABBOTINDIA,EQ,5490.8,5525,5629.95,5480,5629.95,5617.9,5581.63,1553,8.66828E+11,426,1062,0.6838
04-04-2018,ABBOTINDIA,EQ,5617.9,5674,5884,5600,5601,5624.5,5776.74,12475,7.20648E+12,1394,9232,0.74
05-04-2018,ABBOTINDIA,EQ,5624.5,5600,5748,5600,5721,5712.85,5712.12,813,4.64396E+11,288,455,0.5597
06-04-2018,ABBOTINDIA,EQ,5712.85,5710.95,5740,5658,5700,5712.1,5710.92,601,3.43226E+11,234,458,0.7621
09-04-2018,ABBOTINDIA,EQ,5712.1,5794.95,5794.95,5700,5731.1,5749.2,5748.03,1125,6.46653E+11,319,928,0.8249
10-04-2018,ABBOTINDIA,EQ,5749.2,5731.05,5798,5730,5750,5750.45,5755.21,1285,7.39544E+11,185,1160,0.9027
11-04-2018,ABBOTINDIA,EQ,5750.45,5751,5827.95,5745,5800,5813.2,5794.78,2311,1.33917E+12,415,1892,0.8187
12-04-2018,ABBOTINDIA,EQ,5813.2,5819,6144.95,5773,6100,6071.45,6009.87,10453,6.28211E+12,2093,6102,0.5838
13-04-2018,ABBOTINDIA,EQ,6071.45,5960,6632.05,5960,6370,6484.15,6345.61,35390,2.24571E+13,4681,20319,0.5741
16-04-2018,ABBOTINDIA,EQ,6484.15,6361,6690,6351,6413.2,6444.1,6527.65,11506,7.51071E+12,2681,6400,0.5562
17-04-2018,ABBOTINDIA,EQ,6444.1,6413.2,6500,6235,6290.95,6293.1,6328.79,9950,6.29715E+12,1818,5868,0.5897
18-04-2018,ABBOTINDIA,EQ,6293.1,6375,6385,6140.05,6170,6171.75,6227.82,3860,2.40394E+12,870,2601,0.6738
19-04-2018,ABBOTINDIA,EQ,6171.75,6176,6300,6138.95,6200,6184.05,6202.9,7800,4.83826E+12,1120,6315,0.8096
20-04-2018,ABBOTINDIA,EQ,6184.05,6201.1,6201.1,6125,6146,6150,6153.84,6057,3.72738E+12,1063,5496,0.9074
23-04-2018,ABBOTINDIA,EQ,6150,6100.05,6209,6100.05,6130,6158.15,6193.44,19291,1.19478E+13,891,17482,0.9062
24-04-2018,ABBOTINDIA,EQ,6158.15,6130,6280,6130,6172,6224.2,6230.75,3964,2.46987E+12,1003,2602,0.6564
25-04-2018,ABBOTINDIA,EQ,6224.2,6194,6271.95,6136.4,6142.8,6158.95,6213.88,5327,3.31013E+12,1140,4137,0.7766
26-04-2018,ABBOTINDIA,EQ,6158.95,6230,6230,6098.15,6099,6100.4,6148.2,2020,1.24194E+12,532,1681,0.8322
27-04-2018,ABBOTINDIA,EQ,6100.4,6148.6,6187.95,6091.85,6187,6157.75,6122.17,22049,1.34988E+13,661,21451,0.9729
30-04-2018,ABBOTINDIA,EQ,6157.75,6140,6259.4,6140,6199,6179.65,6200.6,4816,2.98621E+12,993,3248,0.6744
02-05-2018,ABBOTINDIA,EQ,6179.65,6170,6231.9,6140,6150,6153.95,6158.9,4625,2.84849E+12,2359,4214,0.9111
03-05-2018,ABBOTINDIA,EQ,6153.95,6061,6490,6061,6275,6293.15,6232.84,27064,1.68686E+13,3630,20447,0.7555
04-05-2018,ABBOTINDIA,EQ,6293.15,6339.9,6400,6235.35,6241,6269.65,6304.83,4570,2.88131E+12,1428,2557,0.5595
07-05-2018,ABBOTINDIA,EQ,6269.65,6270,6315,6241,6280.15,6272.9,6291.52,3937,2.47697E+12,911,3402,0.8641
08-05-2018,ABBOTINDIA,EQ,6272.9,6344,6344,6230,6314.6,6284.6,6285.02,1295,8.1391E+11,344,1003,0.7745
09-05-2018,ABBOTINDIA,EQ,6284.6,6250.1,6350,6227.6,6250,6299.7,6285.44,13919,8.7487E+12,1433,11652,0.8371
10-05-2018,ABBOTINDIA,EQ,6299.7,6338.95,6384,6200,6232.8,6254.1,6300.77,8278,5.21577E+12,1263,6767,0.8175
11-05-2018,ABBOTINDIA,EQ,6254.1,6175.1,6379,6175.1,6320,6341.2,6315.83,8898,5.61983E+12,3759,6623,0.7443
14-05-2018,ABBOTINDIA,EQ,6341.2,6383.95,6564,6350,6536,6533.2,6508.14,7334,4.77307E+12,1792,3537,0.4823
15-05-2018,ABBOTINDIA,EQ,6533.2,6468,7338,6399,6623.95,6599.85,6801.73,67966,4.62286E+13,18680,39020,0.5741
16-05-2018,ABBOTINDIA,EQ,6599.85,6665.85,6900.25,6654.45,6745,6792.4,6803.16,15963,1.08599E+13,3583,10301,0.6453
17-05-2018,ABBOTINDIA,EQ,6792.4,6790,6890,6701,6799.9,6752.65,6793.38,8941,6.07396E+12,1389,5081,0.5683
18-05-2018,ABBOTINDIA,EQ,6752.65,6813.45,6839.05,6650,6700,6727.85,6727.92,3959,2.66358E+12,890,2980,0.7527
21-05-2018,ABBOTINDIA,EQ,6727.85,6847,6847,6555.25,6581,6606.6,6660.51,5243,3.4921E+12,2223,3289,0.6273
22-05-2018,ABBOTINDIA,EQ,6606.6,6659,6659,6521,6551.1,6563.6,6569.86,1321,8.67878E+11,368,953,0.7214
23-05-2018,ABBOTINDIA,EQ,6563.6,6560,6674.85,6510,6555,6587.45,6566.88,3283,2.15591E+12,990,2207,0.6723
24-05-2018,ABBOTINDIA,EQ,6587.45,6587,6756,6523.4,6675,6671.7,6681.64,11235,7.50682E+12,4523,6665,0.5932
25-05-2018,ABBOTINDIA,EQ,6671.7,6671,6737,6580.05,6600,6598.85,6612.23,8692,5.74735E+12,3941,4955,0.5701
28-05-2018,ABBOTINDIA,EQ,6598.85,6650,6796,6600.05,6750,6773.65,6747.27,8071,5.44572E+12,4278,5910,0.7323
29-05-2018,ABBOTINDIA,EQ,6773.65,6740,6767,6655.05,6698,6686.1,6709.51,2143,1.43785E+12,1136,1430,0.6673
30-05-2018,ABBOTINDIA,EQ,6686.1,6763.9,6763.9,6650,6740,6736.85,6712.3,8971,6.02161E+12,4415,5290,0.5897
31-05-2018,ABBOTINDIA,EQ,6736.85,6760,6810,6651,6651,6674.35,6716.1,5992,4.02428E+12,3360,3582,0.5978
01-06-2018,ABBOTINDIA,EQ,6674.35,6749,6749,6490,6641,6664.2,6572.75,13176,8.66026E+12,1852,7579,0.5752
04-06-2018,ABBOTINDIA,EQ,6664.2,6729,6799,6500,6510,6521.7,6577.82,2563,1.68589E+12,992,1261,0.492
05-06-2018,ABBOTINDIA,EQ,6521.7,6521.7,6598.6,6330.05,6350,6357.25,6400.85,2717,1.73911E+12,729,1888,0.6949
06-06-2018,ABBOTINDIA,EQ,6357.25,6357,6485.85,6238.15,6449.95,6441.5,6330.83,4320,2.73492E+12,1217,2476,0.5731
07-06-2018,ABBOTINDIA,EQ,6441.5,6370.6,6449,6349.95,6352,6394.35,6403.45,2378,1.52274E+12,593,1728,0.7267
08-06-2018,ABBOTINDIA,EQ,6394.35,6420,6420,6322,6375,6365.4,6377,58340,3.72034E+13,1594,51811,0.8881
11-06-2018,ABBOTINDIA,EQ,6365.4,6420,6420,6326.95,6350,6351,6359.04,10523,6.69162E+12,1469,6421,0.6102
12-06-2018,ABBOTINDIA,EQ,6351,6415,6415,6320,6340,6360.1,6371.61,3005,1.91467E+12,571,1978,0.6582
13-06-2018,ABBOTINDIA,EQ,6360.1,6379.95,6400,6322,6360,6340.1,6369.75,4170,2.65619E+12,624,2987,0.7163
14-06-2018,ABBOTINDIA,EQ,6340.1,6342,6485,6342,6450,6452.65,6437.97,2863,1.84319E+12,532,1942,0.6783
15-06-2018,ABBOTINDIA,EQ,6452.65,6514.5,6550,6426,6475,6519.65,6474.22,5227,3.38407E+12,738,3160,0.6046
